Sample	posterior	likelihood	prior	structuredCoalescent.t:h9n2_526_asia_b2	treeHeight.t:h9n2_526_asia_b2	clockRate.c:h9n2_526_asia_b2	kappa.s:h9n2_526_asia_b2	gammaShape.s:h9n2_526_asia_b2	Ne.0.0	Ne.1.0	Ne.2.0	Ne.3.0	Ne.4.0	Ne.5.0	Ne.6.0	Ne.7.0	Ne.8.0	Ne.9.0	Ne.10.0	Ne.11.0	RootProbability.0	RootProbability.1	RootProbability.2	RootProbability.3	RootProbability.4	RootProbability.5	RootProbability.6	RootProbability.7	RootProbability.8	RootProbability.9	RootProbability.10	RootProbability.11	sum(mig_glm_indicator)	sum(ne_glm_indicator)	mig_glm_beta1	mig_glm_beta2	mig_glm_beta3	mig_glm_beta4	mig_glm_beta5	mig_glm_beta6	mig_glm_beta7	mig_glm_beta8	mig_glm_beta9	mig_glm_beta10	mig_glm_beta11	mig_glm_beta12	mig_glm_beta13	mig_glm_clock	mig_glm_indicator1	mig_glm_indicator2	mig_glm_indicator3	mig_glm_indicator4	mig_glm_indicator5	mig_glm_indicator6	mig_glm_indicator7	mig_glm_indicator8	mig_glm_indicator9	mig_glm_indicator10	mig_glm_indicator11	mig_glm_indicator12	mig_glm_indicator13	ne_glm_alpha1	ne_glm_alpha2	ne_glm_alpha3	ne_glm_alpha4	ne_glm_alpha5	ne_glm_alpha6	ne_glm_alpha7	ne_glm_alpha8	ne_glm_alpha9	ne_glm_alpha10	ne_glm_alpha11	ne_glm_alpha12	ne_glm_beta1	ne_glm_beta2	ne_glm_beta3	ne_glm_beta4	ne_glm_beta5	ne_glm_clock	ne_glm_indicator1	ne_glm_indicator2	ne_glm_indicator3	ne_glm_indicator4	ne_glm_indicator5	migrationGLMscaler.trade	migrationGLMscaler.productFrom	migrationGLMscaler.productTo	migrationGLMscaler.shareBorder	migrationGLMscaler.distance	migrationGLMscaler.tempFrom	migrationGLMscaler.tempTo	migrationGLMscaler.rainFrom	migrationGLMscaler.rainTo	migrationGLMscaler.rainSeasonFrom	migrationGLMscaler.rainSeasonTo	migrationGLMscaler.sampleFrom	migrationGLMscaler.sampleTo	NeGLMscaler.poultryProduction	NeGLMscaler.temperature	NeGLMscaler.rain	NeGLMscaler.rainSeason	NeGLMscaler.sampleSize
1700000	-2274.950204628832	0.0	-2274.950204628832	-2149.1638636630014	46.06003300334383	0.00341	8.727	0.469	10.036605275252791	32.35771712480645	6.899202337353316	5.4256847570188445	13.677912611276737	5.684698948281323	15.963775516179927	7.025086439937182	6.832511908376389	10.479058027998024	1.954795744475936	4.862765285521291	6.142494442987413E-10	2.712522168812431E-13	1.0875881189344798E-9	1.247486785472046E-8	3.350479198465883E-11	1.8188267822914285E-14	0.9997642161503281	6.757454895789219E-8	1.6779415671244124E-6	4.0450637401833243E-7	3.3584173881466947E-12	2.3361961332384078E-4	7	0	4.26990167233081	-6.375450033059636	5.300593208718362	0.6405103943158126	-1.2767109330531543	-0.14757612051303529	0.975533872366481	4.78144361255727	3.7574655916145336	-1.9608662120834641	-1.3510083006872382	-2.0599148648089693	2.083682937497967	6.220892370982488E-5	0	0	0	1	1	0	1	0	0	1	1	1	1	0.1027559767249189	1.2733695831283296	-0.27207715872995736	-0.5123388464153809	0.412299353288396	-0.4657047900155949	0.5668391648411698	-0.2539954406069679	-0.28179057864812457	0.14589583166010825	-1.533197250918334	-0.6218756954784219	0.5869651470359766	-1.2604943520003948	-0.19004800113918163	-0.2703969839553184	0.3639157315817771	9.05650206866454	0	0	0	0	0	0.0	0.0	0.0	0.6405103943158126	-1.2767109330531543	0.0	0.975533872366481	0.0	0.0	-1.9608662120834641	-1.3510083006872382	-2.0599148648089693	2.083682937497967	0.0	0.0	0.0	0.0	0.0
1710000	-2271.6702084847466	0.0	-2271.6702084847466	-2148.3253605673012	46.06003300334383	0.00341	8.727	0.469	13.137634147740266	25.514783972633097	6.099272446571456	5.715293545871907	11.253827676286031	6.695865501924602	14.9301279062222	7.407257399501074	4.8589078024309815	11.934068208589897	2.8162670994139276	6.668067632345866	9.838525652130303E-9	2.5367408172246734E-10	3.5441953251728267E-6	2.6221260572008255E-7	3.698676697700116E-10	2.109503570413109E-13	0.9993181105098512	1.0960788691332367E-6	2.8547190118066533E-5	7.872759966187516E-6	9.447117143834424E-11	6.405564965150759E-4	6	0	-3.474018211064251	2.5084212128164323	5.330745025329125	8.227374135762544	-1.3112459954211553	4.159887227262482	1.1262176232109171	-0.7688337100728193	-4.36252060471093	-2.0605395675491973	-1.5252032718660349	-2.317335151224858	1.8629806632830788	5.519114463923666E-5	0	0	0	0	1	0	1	0	0	1	1	1	1	0.8004372606359286	1.4642143612286411	0.0331258064416437	-0.03189802653565089	0.6456646221043302	0.12644656008358524	0.928337492005096	0.22741656270089233	-0.1942300059241104	0.704353497997474	-0.7396314021284962	0.12228642109002015	-0.1044988002338546	1.0748999347332804	-0.4015134251360939	-0.23594229725467813	-0.24069772092665342	5.9005389049967585	0	0	0	0	0	0.0	0.0	0.0	0.0	-1.3112459954211553	0.0	1.1262176232109171	0.0	0.0	-2.0605395675491973	-1.5252032718660349	-2.317335151224858	1.8629806632830788	0.0	0.0	0.0	0.0	0.0
1720000	-2274.1118184668812	0.0	-2274.1118184668812	-2148.418787475048	46.06003300334383	0.00341	8.727	0.469	13.617811133843967	30.473194707067602	4.244061475660801	6.3041512166016025	15.245513157008974	5.242888015382791	15.782554880941168	10.706198833858652	4.994525729658498	13.355338379948375	2.7986351928205955	3.833418604593747	4.9238669624073195E-8	7.425672738024155E-10	1.5137147737159221E-6	2.1553082963427014E-6	2.1453584543329326E-9	2.928252204134977E-12	0.9994827629711551	4.351632692848502E-6	1.0645984081582936E-4	4.275104702328158E-5	1.5494625450284745E-9	3.5995180625674855E-4	6	0	2.9819700575358574	-2.48635062402661	-0.18495395550383853	3.4714262542839145	-1.203679185238405	5.318772503871988	1.1143124111647036	4.753303193254259	-4.797267049719922	-1.552922984452233	-1.5155167192317966	-2.228847960612838	1.8982735091467446	1.523698466796437E-4	0	0	0	0	1	0	1	0	0	1	1	1	1	0.3808261712844667	1.1862950283056934	-0.7850317008605837	-0.3893440671456641	0.4937328337313048	-0.5736799123381208	0.5283528017637331	0.14027049716940374	-0.6222099482433696	0.3613637767452925	-1.2014205396061417	-0.8867954156883102	-0.8455714717799212	1.935893459596668	-0.6324380551073792	0.42226334748588235	-1.386461633419426	9.30500480812189	0	0	0	0	0	0.0	0.0	0.0	0.0	-1.203679185238405	0.0	1.1143124111647036	0.0	0.0	-1.552922984452233	-1.5155167192317966	-2.228847960612838	1.8982735091467446	0.0	0.0	0.0	0.0	0.0
1730000	-2275.4177561728393	0.0	-2275.4177561728393	-2152.534538534749	46.06003300334383	0.00341	8.727	0.469	10.808015880846908	30.593465203131352	5.399624634752016	7.77037181709823	13.180266906560371	6.377116312480503	12.992931226704648	8.889840388343536	3.9869444003481385	7.7066594009657505	1.6933478401997875	8.311443004251817	9.278612529412106E-9	3.772791601263119E-11	5.61042000590995E-7	2.1363913198262632E-6	5.843061381412211E-10	7.154041767980913E-13	0.9987346739382221	3.0330001856839064E-6	3.155960813154681E-4	2.5097039943138975E-6	5.334087015433339E-10	9.414794081911561E-4	6	0	-2.804421436369775	2.3287761670068234	4.608230653595035	-2.6749316216627332	-0.9725872174189797	-2.556690771264685	1.3621284499973054	-5.170866745154346	-0.4783121838370972	-1.7504027153886441	-1.6964844320166241	-2.653900928242887	2.232906197546803	8.670777878085073E-5	0	0	0	0	1	0	1	0	0	1	1	1	1	0.134074114652121	1.1745724753338287	-0.559884516293878	-0.19589593922203252	0.3325068243813598	-0.393497948825446	0.31819150241789956	-0.061304860067526536	-0.8631888322980666	-0.20412914301070792	-1.7195064154323674	-0.1285807148515228	0.43802107116223626	-0.7290984983534816	0.20628743523803703	-0.5290204730546982	1.459889671651408	9.451882758501071	0	0	0	0	0	0.0	0.0	0.0	0.0	-0.9725872174189797	0.0	1.3621284499973054	0.0	0.0	-1.7504027153886441	-1.6964844320166241	-2.653900928242887	2.232906197546803	0.0	0.0	0.0	0.0	0.0
1740000	-2282.5468177495136	0.0	-2282.5468177495136	-2151.990159515942	46.06003300334383	0.00341	8.727	0.469	9.938483894753121	26.522298862062858	4.149147750975805	5.47444302116913	14.605276107761645	4.969321635778633	13.279856453723019	8.607652617535246	7.274276537711585	8.52887775826958	2.3135299253310513	6.0073969980671205	1.0555222545692133E-8	4.5065727429241387E-10	7.617141522117568E-7	4.7061941285440997E-7	6.966696118807899E-10	3.132429082046301E-13	0.9990594075758492	1.8337765699545908E-6	8.629266544481888E-5	8.81956806206787E-6	1.7243955419224672E-10	8.424022052065372E-4	6	0	6.245239987938669	-4.721402295394476	-7.92265507685846	-0.46811083899942907	-1.2739541293568035	6.69404128396503	0.9932378835394022	6.759646283195192	-7.811567069296461	-1.922052100080985	-1.42237542070621	-2.3607267869604347	1.616338883992558	8.769808461182312E-5	0	0	0	0	1	0	1	0	0	1	1	1	1	-0.05507308986350274	0.9264982724306637	-0.928584621277544	-0.6513970339857246	0.32989526745720904	-0.7482042342223597	0.23476076156226316	-0.19883592638449243	-0.36714321009552336	-0.20802978446673587	-1.5127131088485957	-0.5584960302953677	-0.26008997452326815	1.3384333882324777	1.829803975857153	0.5015640071500163	0.8733575177069499	10.501179384824178	0	0	0	0	0	0.0	0.0	0.0	0.0	-1.2739541293568035	0.0	0.9932378835394022	0.0	0.0	-1.922052100080985	-1.42237542070621	-2.3607267869604347	1.616338883992558	0.0	0.0	0.0	0.0	0.0
1750000	-2266.7660922973687	0.0	-2266.7660922973687	-2145.1695148757613	46.06003300334383	0.00341	8.727	0.469	12.350301000542107	34.22556273648973	6.23847145066694	7.400271227669498	15.233689255096994	5.530007875986267	13.273219832531554	9.9754258028434	4.562193768655537	10.984995306252829	1.744938399087319	6.589846274170677	1.2913646108016055E-6	3.534972453210379E-10	0.5095316668372105	0.016054606037887307	3.3419048427754063E-9	2.267435535068112E-10	0.07651480965356437	4.108915270753761E-6	0.0025453589650395493	0.27410467913592257	1.0049009975074913E-6	0.12124247026735105	6	1	2.1506436070483623	3.5910487357947307	4.185373388140959	0.2764791355229286	-1.426343443515094	2.2094746993294088	1.1828797062793481	-0.3369828813252085	2.792069002784718	-2.01430048006707	-1.5883082161535411	-2.5614791198000257	2.074987514506289	5.868382312947472E-5	0	0	0	0	1	0	1	0	0	1	1	1	1	0.7500280489512402	1.8441493007783363	0.0656139385651992	0.28153789008577335	1.0877188669837903	0.06652506896157603	0.8411401856243488	0.6440857102417228	-0.05887007174185695	0.6594421541215093	-1.011520866936994	0.13325921608896613	0.39386755732748313	0.10883081735384771	0.07063786533656491	-0.15384120299888177	0.9163698543689033	5.406827698980732	0	0	1	0	0	0.0	0.0	0.0	0.0	-1.426343443515094	0.0	1.1828797062793481	0.0	0.0	-2.01430048006707	-1.5883082161535411	-2.5614791198000257	2.074987514506289	0.0	0.0	0.07063786533656491	0.0	0.0
1760000	-2276.6644603185587	0.0	-2276.6644603185587	-2149.7789925603324	46.06003300334383	0.00341	8.727	0.469	11.8708283022962	39.68243671884052	4.203794248739256	7.874413832770644	17.066097218543312	6.210915212711676	10.914943094116108	6.946825488356491	4.768681718509619	12.920202663492201	2.2336893967910227	7.576131926933992	4.37904192884887E-6	7.518733214632348E-8	0.0014952512355000571	3.2687843560789986E-4	7.24275638016201E-7	6.231178112638854E-10	3.949681972245117E-4	2.0921835285200367E-4	0.03772431035753381	0.9581537950389937	8.56755348631986E-8	0.001690313578736214	6	0	-7.641856357602399	3.2129130338483574	-2.7533413680290706	-2.951584291227322	-1.3473673372128057	-3.9990402252446047	1.1608928282229973	-1.4582172488971368	-6.161546717809588	-1.8445232567241803	-1.7108924169460429	-1.9139237691291702	2.2259391589555872	1.1438449476699417E-4	0	0	0	0	1	0	1	0	0	1	1	1	1	0.8380858016655911	2.04491050410093	-0.2000106756424198	0.42762056233222334	1.2010956910444697	0.1903100766594404	0.7541345907643877	0.3022866052876302	-0.07392828825721837	0.9227939985849952	-0.832343529255303	0.3890045838549599	0.5959602252127326	-0.4561868683167269	1.5964798593901177	-0.6527015200467872	-1.268318834548577	5.134580704802976	0	0	0	0	0	0.0	0.0	0.0	0.0	-1.3473673372128057	0.0	1.1608928282229973	0.0	0.0	-1.8445232567241803	-1.7108924169460429	-1.9139237691291702	2.2259391589555872	0.0	0.0	0.0	0.0	0.0
1770000	-2279.3446755219184	0.0	-2279.3446755219184	-2155.3411521134117	46.06003300334383	0.00341	8.727	0.469	17.128745223131737	31.226134549540422	5.342757549973923	7.360911714261689	10.907323031989522	5.338946001818396	10.171913485075294	9.699493685185256	6.067963140662036	13.323812510469173	3.483160303012369	7.670452611872816	3.855934122710417E-8	4.72732417816493E-6	2.8170970978213424E-8	4.2820785626004694E-8	6.81185504785876E-10	1.4542749231880865E-13	0.9979073343905221	6.457001559536564E-7	8.16160260817914E-7	9.549887082564829E-5	6.818126548458536E-12	0.001990867314810394	6	0	-7.512909125816737	1.8269817315457175	3.926718840316024	1.5654060789723634	-1.8526426939257086	-0.20705635036083236	1.3533464397218693	2.654415905811954	-8.043356035005914	-2.2905558616763035	-1.7334465535187336	-1.4277652436562662	2.1572306571620006	7.524459604609318E-5	0	0	0	0	1	0	1	0	0	1	1	1	1	1.0298419443024318	1.6303392749089105	-0.1351742002834328	0.18526768419368592	0.5785182863546603	-0.13588785954177435	0.5087142272250651	0.46115757164776416	-0.007893128007843114	0.7786367335718609	-0.5629761003630853	0.22645950921686603	-0.5072206521632444	-0.15501436542211355	1.006016712488722	-0.8659096919128522	0.25634583761691065	6.1160478702957475	0	0	0	0	0	0.0	0.0	0.0	0.0	-1.8526426939257086	0.0	1.3533464397218693	0.0	0.0	-2.2905558616763035	-1.7334465535187336	-1.4277652436562662	2.1572306571620006	0.0	0.0	0.0	0.0	0.0
1780000	-2278.97233677125	0.0	-2278.97233677125	-2154.725235509332	46.06003300334383	0.00341	8.727	0.469	11.980425354562026	30.53175299403565	4.898649318329954	3.3991985617748877	7.824662812718174	6.358915771053182	13.654695730741482	10.21839265835825	6.008148260139938	12.220279596079617	1.7302039317822657	9.591200053909185	4.108314308054745E-7	3.3035365475770396E-10	7.632709585684395E-7	3.2661774525977724E-6	3.297841413306091E-9	7.649318037919833E-12	0.9648467720862116	2.348377775550098E-5	0.0010164427909047048	5.162004700155884E-6	2.192844205673226E-9	0.03410369323189761	6	0	-1.581973154698546	-8.616948131441601	0.9788002212202301	-6.811153386095638	-1.1473553139765007	0.6902160190342463	0.995634378651722	0.03997187324113016	-3.2669184081331606	-2.0238128712486088	-1.483510617758972	-2.000770199654075	1.832156137328044	6.981301522242252E-5	0	0	0	0	1	0	1	0	0	1	1	1	1	0.4258634227961605	1.3613565491852393	-0.46845115685208566	-0.8338709879385574	-1.3003017865162447E-4	-0.20755278808018854	0.556672797401379	0.2667786236234492	-0.2642940833721379	0.445686159034624	-1.5091713934446356	0.203435342382007	0.30954046613357156	0.6352213990215425	-1.0110882423190692	0.11172877304616546	1.1791157933699572	7.82568032117357	0	0	0	0	0	0.0	0.0	0.0	0.0	-1.1473553139765007	0.0	0.995634378651722	0.0	0.0	-2.0238128712486088	-1.483510617758972	-2.000770199654075	1.832156137328044	0.0	0.0	0.0	0.0	0.0
1790000	-2282.954506337536	0.0	-2282.954506337536	-2155.5705993758256	46.06003300334383	0.00341	8.727	0.469	15.921362544218516	36.53019495888916	3.5592325159348674	6.187587164705723	8.280189582276652	5.27235875212671	13.954500918543943	10.326744661345918	6.730595127376701	16.140376140853416	3.0267319518521765	6.429442017355333	2.1517172767496218E-7	1.0090858901874995E-7	7.213118296063743E-7	7.614562196398921E-7	1.2237975328663945E-8	1.9478253611969326E-11	0.9977161251465387	9.426754271287197E-6	4.8455400457361535E-5	9.037669815740887E-5	7.789794553724903E-10	0.0021338041157762614	6	0	-3.653759498917881	2.2994777132604183	-3.2904793816312146	6.3808131224980285	-1.1629927785046712	-5.957883267947043	0.49371101679940316	1.1485093362583805	1.9706740834630738	-1.8321987951061234	-1.0410398131641092	-1.481022674665425	1.3124752458239297	2.423006179259696E-4	0	0	0	0	1	0	1	0	0	1	1	1	1	0.6281700322919949	1.4586474463355548	-0.8699467951997777	-0.3169465163895354	-0.025625866865014335	-0.47701388794282473	0.49631037130850664	0.1952453676267278	-0.2328281626325538	0.6418322360455503	-1.0320082577026117	-0.2786039749424672	-1.3984889163024883	1.2650400579532877	-1.3308736462312558	2.1209673866965413	0.6858281673100332	8.495118729382597	0	0	0	0	0	0.0	0.0	0.0	0.0	-1.1629927785046712	0.0	0.49371101679940316	0.0	0.0	-1.8321987951061234	-1.0410398131641092	-1.481022674665425	1.3124752458239297	0.0	0.0	0.0	0.0	0.0
1800000	-2270.849078097231	0.0	-2270.849078097231	-2148.5249178954555	46.06003300334383	0.00341	8.727	0.469	14.249532140587316	26.827705222802123	4.6975443245085495	9.232619402710952	11.200338727831516	4.586373731094577	13.976159556665813	9.430894942858297	4.842938581531292	14.223075916568666	2.4637204878325174	8.507552137442618	1.150735931552769E-8	2.0440349602377817E-10	3.906787159330791E-6	2.0083160934758616E-7	2.109575149212099E-10	1.461977623912812E-13	0.9988462097228897	6.894378592884647E-7	6.630379319963639E-6	1.1925503871800971E-5	6.852145697779829E-11	0.001130425345902512	6	0	-1.4747552511774709	2.6524425365379862	-5.240652248895042	3.6031955504272903	-1.4582780750357534	-6.574011908581487	1.141369098385827	0.09031768479718555	-1.8734378443198123	-1.9614851247069636	-1.5309444957278382	-2.188855348485999	2.03756136259655	6.266484571300749E-5	0	0	0	0	1	0	1	0	0	1	1	1	1	0.32340534663104237	0.9561164032024652	-0.78627883927865	-0.11057592677541488	0.08262529409496626	-0.8102290522747925	0.3040342619372493	-0.08932773136027926	-0.7557970458700416	0.32154698286054	-1.4316461264481473	-0.1923644715216372	-0.2886899907332597	-0.16290669544144726	-0.06756417865615419	-0.9328880542040267	-0.8254618304670692	10.31210788128735	0	0	0	0	0	0.0	0.0	0.0	0.0	-1.4582780750357534	0.0	1.141369098385827	0.0	0.0	-1.9614851247069636	-1.5309444957278382	-2.188855348485999	2.03756136259655	0.0	0.0	0.0	0.0	0.0
1810000	-2280.2096611405505	0.0	-2280.2096611405505	-2154.366473485256	46.06003300334383	0.00341	8.727	0.469	10.611962779659782	32.13487660999213	5.4614042145616795	3.695324921919337	11.163214898664682	5.254183087917741	10.737321375376128	7.333046311669466	5.412874525115339	9.865962692701824	4.663892694856413	7.539207280493175	1.9863138046716167E-7	1.2716444322654256E-8	0.0014801489541871023	2.9286857972556833E-6	9.8420086445423E-9	6.533219009152963E-12	0.9937232393157105	1.438752534310738E-5	2.3292914641380758E-4	1.0419259697630888E-4	5.473623994352199E-9	0.004441947105581096	6	0	-2.24902715158602	-8.560934885336033	-1.0516562469946902	-4.775061734245247	-1.2729991225945079	-3.9316889213219537	1.2470914157567852	-0.25047847671421675	3.850392499709087	-1.878013353672092	-1.8683184695704005	-2.270700922765888	2.046218826483959	8.91093854362934E-5	0	0	0	0	1	0	1	0	0	1	1	1	1	0.13810331040801355	1.2460633205979306	-0.526172679633793	-0.9168101323782366	0.18874537034595323	-0.5648540804841655	0.14984703310511371	-0.2314875938726565	-0.5350983312182868	0.0652121029247121	-0.6840281768018337	-0.20376157719943538	-0.8553385289330229	0.05461313172458624	0.619240424202815	-2.041759551513743	-1.5102039324380652	9.243111935223647	0	0	0	0	0	0.0	0.0	0.0	0.0	-1.2729991225945079	0.0	1.2470914157567852	0.0	0.0	-1.878013353672092	-1.8683184695704005	-2.270700922765888	2.046218826483959	0.0	0.0	0.0	0.0	0.0
1820000	-2277.7365933109168	0.0	-2277.7365933109168	-2152.5725980180855	46.06003300334383	0.00341	8.727	0.469	17.086556579579664	35.459572599389176	6.764804265888263	6.524183842607595	11.921991752026731	3.820645079957605	12.238909056378589	8.618791071304974	5.224582460030579	12.378575304566763	2.6828180108866886	5.902371282050092	2.1161342944017033E-7	9.307114048246157E-8	1.1771115210004398E-5	6.221875439977153E-7	8.250541936600956E-9	4.506978392056121E-12	0.9981862963723422	4.332966602592865E-6	1.5202700769692267E-5	1.3938072584625589E-4	3.512615575604044E-10	0.0016420806408048419	6	0	5.636110342892166	1.865658002552383	1.661479523673925	-0.12228116525758195	-1.3994446279437143	-1.1103151129350637	1.12241704436987	-3.4467198762244804	-4.0845205112859855	-1.8632806384424232	-1.589874943883673	-1.5736802832502685	1.8168826139279735	1.7205145078749964E-4	0	0	0	0	1	0	1	0	0	1	1	1	1	0.6876477032438838	1.4177489614005585	-0.2389109582838309	-0.2751284223454581	0.32774045483135317	-0.8102250086776027	0.3539758575929318	0.0033005417535452884	-0.49726940343628045	0.3653228940894753	-1.163776547451206	-0.3752901037596797	-0.5458044566461198	-2.3124923852157124	-0.1584179315188508	-1.5017955312712958	-0.8517746567902496	8.590391284631167	0	0	0	0	0	0.0	0.0	0.0	0.0	-1.3994446279437143	0.0	1.12241704436987	0.0	0.0	-1.8632806384424232	-1.589874943883673	-1.5736802832502685	1.8168826139279735	0.0	0.0	0.0	0.0	0.0
1830000	-2276.261555343981	0.0	-2276.261555343981	-2150.6150657384983	46.06003300334383	0.00341	8.727	0.469	15.391818820023905	27.074948008327375	5.564631370938201	5.653080904495511	12.453154801008747	6.372721649540853	12.07979875820875	7.24996647515922	3.321550938834659	12.84454673081758	1.6872942008888328	5.2782264806979295	3.808589895698542E-8	1.5836042873183587E-14	0.9863108594016238	2.8280698031225195E-7	5.073730053158431E-10	2.3346867668327403E-12	0.013567072887518225	7.887622156971041E-7	4.608913052797927E-6	1.4523240869636497E-5	1.9525066547658772E-10	1.018251968664328E-4	6	0	1.2616089355319406	-2.219891529595963	2.8412866335396068	3.3559538074575257	-1.256466137540026	-2.6033426737670573	1.3317988612480873	9.327048206984864	-4.866038513514482	-1.649413085232072	-1.6333524039726235	-1.8950231851250967	2.0887307270108297	1.7157070458132155E-4	0	0	0	0	1	0	1	0	0	1	1	1	1	0.6021686983493186	1.1669414481454168	-0.4152366825449747	-0.39946673508510777	0.3903065640259248	-0.2796407855976582	0.35986710882281536	-0.15067057971648717	-0.9312356003573178	0.4212519178858966	-1.608541243157821	-0.4680772769704103	1.1157857498949653	0.6052672203396716	0.7380513403628918	-1.1954423811575956	-0.5816532122822873	8.428909670608745	0	0	0	0	0	0.0	0.0	0.0	0.0	-1.256466137540026	0.0	1.3317988612480873	0.0	0.0	-1.649413085232072	-1.6333524039726235	-1.8950231851250967	2.0887307270108297	0.0	0.0	0.0	0.0	0.0
1840000	-2277.4059719642614	0.0	-2277.4059719642614	-2155.4232216213527	46.06003300334383	0.00341	8.727	0.469	12.059741067115937	33.030260701998714	5.5011580798671895	6.159283377127975	11.872435412992052	5.946012119034928	6.061454091264399	8.423048643369095	4.870401314804022	13.410187477236843	2.4813129514190138	8.31641261916585	2.9189935684358664E-7	7.810839519599889E-9	2.9301887798240786E-5	1.8735528580256262E-5	1.961095151907018E-7	2.7190149737109953E-10	0.9405289280585889	1.8564017897367498E-4	0.05726519567615937	3.0063487251787675E-6	2.845612812602283E-8	0.0019686677734331005	6	0	3.9653601063889563	-2.9096881182013687	-3.1938447045846465	2.861093114294342	-1.332829120309611	1.4921714522002116	0.9399023182994738	-3.6462198802799413	1.1909700591017371	-1.9863741807504964	-1.4492373704109764	-2.0989638449917485	1.71559911888296	1.6898145471789326E-4	0	0	0	0	1	0	1	0	0	1	1	1	1	0.5357759039883344	1.5433273155649503	-0.24913818664217874	-0.1361363807956373	0.5201225446833201	-0.1713760539351876	-0.1521470963402319	0.176875017689331	-0.37092047748855894	0.6419178609094779	-1.0453089807113145	0.16413416957735372	-0.4038976196700639	-0.22674439730113252	1.0383763878003691	1.1183840495265474	1.102431669300168	7.057541890242396	0	0	0	0	0	0.0	0.0	0.0	0.0	-1.332829120309611	0.0	0.9399023182994738	0.0	0.0	-1.9863741807504964	-1.4492373704109764	-2.0989638449917485	1.71559911888296	0.0	0.0	0.0	0.0	0.0
1850000	-2257.7771532288098	0.0	-2257.7771532288098	-2134.0980920958123	46.06003300334383	0.00341	8.727	0.469	17.22667582803567	33.481308453817	4.583687873294921	8.967015729697385	8.101396979150868	6.146000070179625	11.1264895131565	11.856405979123922	7.3547690589496835	14.243589841336751	2.3681501599468024	8.80946363365187	2.0838463203217404E-4	9.995084937702969E-9	0.0015027183968415046	1.7184694572893547E-6	3.9180742698814333E-8	1.1641650247907027E-11	2.454620453157691E-4	2.2110226643270276E-5	2.7370932753568174E-5	1.3660079556813024E-9	4.811016701667939E-10	0.9979921842623776	6	0	2.317675312921401	-0.939850903873047	1.7518417043422685	1.2266732322028555	-1.6133810865970215	2.790862837653925	-2.94404197368672	3.4548583796030115	4.061551735475662	-2.8658222379244656	-1.3370309353777337	-0.03261470743729522	0.43657834552899444	1.1872315395183881E-4	0	0	0	1	1	1	0	0	0	1	1	0	1	0.5188718043398388	1.1834000282333608	-0.8050834116532445	-0.13403437213496766	-0.2355507849098917	-0.5117858231524319	0.08174140963357873	0.14528101219170178	-0.3322383439101064	0.32871967153309173	-1.4654781711284812	-0.15176074172255324	1.7329729569231127	-0.4602713463448081	-0.8109911539381821	0.7075052485718728	1.5780994334878984	10.253173816394154	0	0	0	0	0	0.0	0.0	0.0	1.2266732322028555	-1.6133810865970215	2.790862837653925	0.0	0.0	0.0	-2.8658222379244656	-1.3370309353777337	0.0	0.43657834552899444	0.0	0.0	0.0	0.0	0.0
1860000	-2268.5417645168523	0.0	-2268.5417645168523	-2138.2701282879475	46.06003300334383	0.00341	8.727	0.469	13.742555567505967	39.40192055041372	9.413039530012814	9.668712617850025	13.900054436501184	4.427747855618211	4.800252477591542	10.201933762018221	6.265066116727217	14.01026847746628	2.2178575296563037	8.234890129439048	2.0781570621066738E-5	6.755641723964184E-10	3.1228141486671826E-4	1.290193361834113E-7	5.361879840736805E-9	1.0431833709585908E-13	1.811805336892326E-4	4.328999148174196E-6	3.687278296708794E-6	1.3546197479804155E-10	3.3020425835381973E-12	0.9994776050077296	6	0	12.247840686111058	-1.4564715069482548	-9.807049030763139	0.6414847747858806	-1.9597567087018046	3.0337855509427714	1.9148402028566793	5.38947314816643	0.29470084020486614	-3.6444010522760273	-1.176840360825654	3.7090935260805407	0.5669958574487054	5.225494367856626E-5	0	0	0	1	1	1	0	0	0	1	1	0	1	0.3973913489396158	1.450708644766668	0.01898999678535765	0.045789253762470436	0.40878684114044384	-0.7352148452341691	-0.6544373992548047	0.09947137154936025	-0.3881167736429188	0.41668460815554387	-1.4265642621171708	-0.11472589364473812	0.12813687380195804	1.5496324523186775	0.6704171307565902	1.041757770889098	0.5824708192560593	9.235972511777666	0	0	0	0	0	0.0	0.0	0.0	0.6414847747858806	-1.9597567087018046	3.0337855509427714	0.0	0.0	0.0	-3.6444010522760273	-1.176840360825654	0.0	0.5669958574487054	0.0	0.0	0.0	0.0	0.0
