Sample	posterior	likelihood	prior	structuredCoalescent.t:h9n2_526_asia_b2	treeHeight.t:h9n2_526_asia_b2	clockRate.c:h9n2_526_asia_b2	kappa.s:h9n2_526_asia_b2	gammaShape.s:h9n2_526_asia_b2	Ne.0.0	Ne.1.0	Ne.2.0	Ne.3.0	Ne.4.0	Ne.5.0	Ne.6.0	Ne.7.0	Ne.8.0	Ne.9.0	Ne.10.0	Ne.11.0	RootProbability.0	RootProbability.1	RootProbability.2	RootProbability.3	RootProbability.4	RootProbability.5	RootProbability.6	RootProbability.7	RootProbability.8	RootProbability.9	RootProbability.10	RootProbability.11	sum(mig_glm_indicator)	sum(ne_glm_indicator)	mig_glm_beta1	mig_glm_beta2	mig_glm_beta3	mig_glm_beta4	mig_glm_beta5	mig_glm_beta6	mig_glm_beta7	mig_glm_beta8	mig_glm_beta9	mig_glm_beta10	mig_glm_beta11	mig_glm_clock	mig_glm_indicator1	mig_glm_indicator2	mig_glm_indicator3	mig_glm_indicator4	mig_glm_indicator5	mig_glm_indicator6	mig_glm_indicator7	mig_glm_indicator8	mig_glm_indicator9	mig_glm_indicator10	mig_glm_indicator11	ne_glm_alpha1	ne_glm_alpha2	ne_glm_alpha3	ne_glm_alpha4	ne_glm_alpha5	ne_glm_alpha6	ne_glm_alpha7	ne_glm_alpha8	ne_glm_alpha9	ne_glm_alpha10	ne_glm_alpha11	ne_glm_alpha12	ne_glm_beta1	ne_glm_beta2	ne_glm_beta3	ne_glm_beta4	ne_glm_clock	ne_glm_indicator1	ne_glm_indicator2	ne_glm_indicator3	ne_glm_indicator4	migrationGLMscaler.trade	migrationGLMscaler.productFrom	migrationGLMscaler.productTo	migrationGLMscaler.shareBorder	migrationGLMscaler.distance	migrationGLMscaler.tempFrom	migrationGLMscaler.tempTo	migrationGLMscaler.rainFrom	migrationGLMscaler.rainTo	migrationGLMscaler.rainSeasonFrom	migrationGLMscaler.rainSeasonTo	NeGLMscaler.poultryProduction	NeGLMscaler.temperature	NeGLMscaler.rain	NeGLMscaler.rainSeason
1910000	-2247.373725457302	0.0	-2247.373725457302	-2134.979405395029	46.06003300334383	0.00341	8.727	0.469	16.219257848189102	28.31565111088371	8.665623513177968	5.142512321837433	12.072776469699233	5.0186111930268344	12.830328682894525	8.103000859149024	5.141333054288055	6.4772602916730815	5.739850705245065	10.579932237063115	3.568274837642584E-4	1.4088065694457983E-9	0.002066673505868232	1.6509154072102721E-6	1.2388959285400645E-7	3.101866623865748E-11	7.172901385135513E-5	2.5885606821325397E-5	9.838273244481863E-5	4.686856551049298E-11	1.3546706051946725E-8	0.9973787118188501	5	0	-2.8215906928221575	0.7752891695360413	2.255968966854361	1.845139932578268	-1.4015411812311773	3.3854376302526377	-3.0258196336148275	-4.489883909206721	0.43192556940014404	-3.012788742544593	-0.99140875705296	1.1614375563582778E-4	0	0	0	1	1	1	0	0	0	1	1	0.4868018241377116	1.044017226414143	-0.1400335899056766	-0.661855729529324	0.1915555711353909	-0.6862442274985425	0.25241432845696943	-0.2071629986435637	-0.6620850732254642	-0.4310998416841615	-0.5519642676966234	0.05956155344453472	-0.8501991283055796	0.8008428973811681	-0.16102367577242854	0.08473380080518672	9.968174502387646	0	0	0	0	0.0	0.0	0.0	1.845139932578268	-1.4015411812311773	3.3854376302526377	0.0	0.0	0.0	-3.012788742544593	-0.99140875705296	0.0	0.0	0.0	0.0
1920000	-2247.256422434021	0.0	-2247.256422434021	-2130.339113268407	46.06003300334383	0.00341	8.727	0.469	16.325859458740748	30.64097476150754	7.831883863284447	5.683470444072803	10.319919992972311	5.6378488355583665	13.018882121472554	3.832846313690303	9.983084079563978	11.567085252827557	4.310657791670068	8.251846753861384	2.40132758029135E-4	1.808450541522704E-10	0.0026757616375468894	3.3976233053432686E-7	1.3865764882719212E-7	1.3316851018242377E-10	0.0022733884261712995	1.754377819570681E-5	0.0012651636188186022	4.504627490296103E-10	3.700604708114985E-8	0.9935274935907356	7	0	-0.6467933857973989	-1.3572415740699477	-0.9878443575265519	1.6609401979714156	-1.2899925143743904	2.8339350013442366	-3.973494962652225	1.4071976528216121	-1.6478381217595446	-3.2723515707019537	-0.9109519188365249	1.75940875333768E-4	1	1	0	1	1	1	0	0	0	1	1	0.3382029850686102	0.9677908222398868	-0.39634425886101743	-0.7169852956643882	-0.12047132808719513	-0.7250447548727809	0.11185343903691132	-1.1109396454643903	-0.15365526689851303	-0.0063837488564361805	-0.9934568231441243	-0.34411031124255187	0.4767647637722773	0.5737589278538654	-0.26264009361054985	0.5154667636475404	11.641162814789556	0	0	0	0	-0.6467933857973989	-1.3572415740699477	0.0	1.6609401979714156	-1.2899925143743904	2.8339350013442366	0.0	0.0	0.0	-3.2723515707019537	-0.9109519188365249	0.0	0.0	0.0	0.0
1930000	-2251.305011077538	0.0	-2251.305011077538	-2135.423442442454	46.06003300334383	0.00341	8.727	0.469	11.991638940538074	31.820165811474276	5.890898832607938	6.950045716948275	15.046843694208956	5.623353803603914	13.555705146764653	6.685743377521504	7.702716424146557	11.984318677533444	4.206947152807258	8.705211186240819	6.235542160067673E-5	3.5235840633442654E-15	0.005360979967511191	5.225396027693495E-8	7.784997118987477E-9	9.010449718208678E-13	1.2654969943642088E-6	9.696802017597721E-7	4.138135397612211E-5	5.6215680638872185E-11	9.212010024846847E-11	0.9945329878915181	5	0	-8.783620747820581	0.1494179956858569	-0.7034822520107236	1.7557657260463226	-1.6908759878261104	2.673194566606821	-2.971188843831295	1.456659863042126	-1.441281192295415	-3.142188601847743	-1.1602060675163892	1.2532775100205075E-4	0	0	0	1	1	1	0	0	0	1	1	-0.03612511427489784	0.9397654675548659	-0.7469261770811342	-0.5815865287279591	0.1908334816240807	-0.7934065181402494	0.08647273649201766	-0.6203573610636871	-0.4787617172579246	-0.03673574792287969	-1.0835975234604336	-0.35641293299748833	-1.3741330236028777	-0.11367873275015022	-1.0022240932441726	-1.0528790254745248	12.432758034919	0	0	0	0	0.0	0.0	0.0	1.7557657260463226	-1.6908759878261104	2.673194566606821	0.0	0.0	0.0	-3.142188601847743	-1.1602060675163892	0.0	0.0	0.0	0.0
1940000	-2244.9942587702026	0.0	-2244.9942587702026	-2131.3859995510097	46.06003300334383	0.00341	8.727	0.469	9.99395646143939	37.21154584832304	7.890106887344069	7.016741198512823	9.157938980803165	5.1750188833522195	11.367275153303046	10.618738106205246	4.848423930475516	11.085191097827973	5.603261895975043	8.565342365624542	1.5191626758110188E-5	2.050584719362347E-11	0.04719158096942848	2.701875416548576E-8	1.359179116119541E-9	1.5075177000047075E-12	1.1274946980237822E-4	4.38529151350518E-6	9.983070991992476E-6	3.373185327650364E-11	2.13555034352853E-9	0.9526660790022767	6	1	-0.37529253056810685	-1.2207736226687815	0.49006712658379625	1.8663695184799023	-1.8313442294247282	3.358926035573659	-1.5413825945989048	0.618921612067463	2.6221824696851646	-3.753308489815515	-1.27034894386912	4.159621178020119E-5	0	1	0	1	1	1	0	0	0	1	1	-0.07510080232098267	0.31446989425703986	0.8952543381284591	-0.7037771707053174	-0.4108446551762383	-0.2329443240705081	-0.09655700858447482	-0.04582802257219481	-0.6678185044409581	0.19071404535510306	0.14199862560369228	-0.24587325739020843	0.5468840618458004	0.7367036911983673	0.46816483873553016	1.111124550125085	9.789704116390377	1	0	0	0	0.0	-1.2207736226687815	0.0	1.8663695184799023	-1.8313442294247282	3.358926035573659	0.0	0.0	0.0	-3.753308489815515	-1.27034894386912	0.5468840618458004	0.0	0.0	0.0
1950000	-2246.584630374243	0.0	-2246.584630374243	-2132.402588624012	46.06003300334383	0.00341	8.727	0.469	14.144185487742025	30.856844855722812	6.857848883849096	7.903718776748701	14.80963641768364	5.548029920486474	13.142474054134894	7.713769429855242	6.81843884456705	7.804766443916625	6.095177134445924	9.039442250948794	2.7065100398675944E-5	1.5981918332388728E-13	1.0366901892810206E-4	3.0987492893307055E-8	2.2547439558292608E-10	1.3446280607673377E-15	5.816380945733961E-6	8.168175215633356E-7	4.8784782897625315E-6	1.0629168043675833E-14	6.5339345919093945E-12	0.9998577229842432	5	1	-6.159821756944395	0.2845254453182562	-1.8806356915033122	1.6845688916357022	-2.2768550241048144	4.8483200990486015	2.050366505635166	4.327751587456765	4.180116521909596	-4.492992697847911	-1.5918422812352593	6.535561846086651E-6	0	0	0	1	1	1	0	0	0	1	1	0.40493070201910764	0.4810193080768146	0.599326033263322	-0.38630746328397236	0.26188734641183686	-0.15021179401748616	0.21716496069655364	-0.22523577409847267	-0.22535025278594145	-0.06621705471065661	0.1686674416843752	-0.0553439382130867	0.41617271415784585	1.8591698277667383	0.3936041900438759	0.8343761958824308	8.771502661491779	1	0	0	0	0.0	0.0	0.0	1.6845688916357022	-2.2768550241048144	4.8483200990486015	0.0	0.0	0.0	-4.492992697847911	-1.5918422812352593	0.41617271415784585	0.0	0.0	0.0
1960000	-2246.5174762090937	0.0	-2246.5174762090937	-2131.6534976630774	46.06003300334383	0.00341	8.727	0.469	10.022770022386947	35.99334529385255	4.469453426741148	5.093645281944478	12.951088205385625	6.329718571600206	21.583589699844058	10.52281993798983	4.77851595865859	7.442503811500055	2.614386140071167	11.0685032787262	0.0010262713555094815	5.579336380684651E-10	7.525594132071108E-6	1.096570350158539E-5	5.861305085996282E-7	1.8387607845533223E-12	3.3511612104530236E-4	0.002216272583875324	0.0011788424592610407	1.8756775542102455E-10	2.0446450217216008E-9	0.9952244172601814	5	0	0.17492894511356322	-2.5830167556322268	-5.086718505822965	1.5760272552447792	-2.3493918640924467	4.063808779222506	-0.7996451621305664	2.7061938050612517	1.1578797730248254	-3.9539522140225425	-1.8039889801758848	1.4576704768076832E-5	0	0	0	1	1	1	0	0	0	1	1	0.35553891342618993	1.634013475054692	-0.45205446811313005	-0.32132685371562086	0.6118592225535581	-0.10406481766057478	1.1226126964605818	0.40422563296579017	-0.3851905639674244	0.057886732668506705	-0.9882912690763388	0.45478293904025135	1.398599095926352	1.3432626411364916	0.9305027677607377	0.2681544339747637	7.0239138654454685	0	0	0	0	0.0	0.0	0.0	1.5760272552447792	-2.3493918640924467	4.063808779222506	0.0	0.0	0.0	-3.9539522140225425	-1.8039889801758848	0.0	0.0	0.0	0.0
1970000	-2248.49622765731	0.0	-2248.49622765731	-2133.187011474511	46.06003300334383	0.00341	8.727	0.469	14.544225726180164	34.72272801633944	8.412757144665083	8.400025966358026	11.484331065417372	5.3456119326695655	10.621520606793899	6.948778294118807	6.216102974938675	7.235432551599206	3.38144551731838	6.095203491247326	7.632271123273754E-6	1.0812942957602572E-10	0.022648966501012495	9.665451125471792E-9	1.9116137707702547E-9	1.3730460380174187E-13	0.002105823875506252	4.3105570768469444E-6	2.359891897901526E-5	2.2508903497582386E-11	6.396518774973364E-11	0.9752096561044964	6	0	1.8400507541534072	-1.0507815492789292	4.406935009619189	2.3679237121942927	-1.7068709769740449	3.379026644530719	-4.512635324317095	-0.27437697303435804	-5.34382611608476	-4.493415837891229	-1.3438200357565504	2.368940179959716E-5	0	1	0	1	1	1	0	0	0	1	1	0.5604885076908608	1.430688908753983	0.01304371162651306	0.011529247226854791	0.32427804039880304	-0.44042952499148175	0.24617663902723302	-0.17813969074490693	-0.28956237081277847	-0.137715405569711	-0.8984022639339598	-0.30920340088789067	0.1402989440946541	0.18335003990146415	1.0441917060010315	0.34243743073782873	8.303736131531917	0	0	0	0	0.0	-1.0507815492789292	0.0	2.3679237121942927	-1.7068709769740449	3.379026644530719	0.0	0.0	0.0	-4.493415837891229	-1.3438200357565504	0.0	0.0	0.0	0.0
1980000	-2246.789665659959	0.0	-2246.789665659959	-2130.650391764904	46.06003300334383	0.00341	8.727	0.469	15.279971904234039	34.57504864381368	6.625373800181534	4.191784823095063	14.239271326503568	5.98783614539809	15.146480001599446	10.317554937188502	7.0499113793548345	12.069461449054147	6.579378824412403	8.211224222347498	7.558616724662266E-5	4.9788764721259464E-11	0.040430072427934505	4.920289596511132E-8	7.061661701094879E-9	3.965828345836307E-12	1.4810086691621717E-4	9.645151875148437E-6	4.343696894516323E-5	5.326839189047978E-11	1.599070617842844E-8	0.9592930860547956	6	1	-1.1435407639423731	-1.0729598061797405	-1.6335387696329353	2.322878598192555	-1.801182780671775	3.5149675839137755	0.36936901087016694	2.8031242840830313	-3.8985734151449263	-3.7273175684330178	-1.5084222051637237	4.558576684757188E-5	0	1	0	1	1	1	0	0	0	1	1	0.6166634481046613	1.7730748831446232	-0.19706290584088088	-0.6677611694976143	0.640271175580194	-0.2597309415779565	0.8208038115162083	0.2803880106619741	-0.15660742499441602	0.5909741980593406	-0.2469871049763801	0.004505351186243178	-0.9702597363206071	0.1126591362894554	-0.9218532286036569	1.1222755884523545	7.592329753498216	0	1	0	0	0.0	-1.0729598061797405	0.0	2.322878598192555	-1.801182780671775	3.5149675839137755	0.0	0.0	0.0	-3.7273175684330178	-1.5084222051637237	0.0	0.1126591362894554	0.0	0.0
1990000	-2251.0172236733497	0.0	-2251.0172236733497	-2132.291342234888	46.06003300334383	0.00341	8.727	0.469	16.467779460623248	31.465376903948485	7.177660387550938	7.048532426140298	10.255209605899818	6.292903888246056	10.566205122310263	9.194583912425736	5.486232673221557	6.678620952035283	5.06447702661788	10.065408078541358	1.963633515390318E-5	1.5064275083438684E-10	5.369000289800144E-4	7.407976695339212E-8	5.76075045683377E-9	2.1553728242489367E-13	1.16082144607408E-4	5.7873593278508906E-6	2.295927912262916E-5	1.0082088021287395E-12	4.067202506168798E-11	0.9992985548197523	5	0	3.417276441276395	-1.9480134248008525	-1.3966528041633102	2.102292734975403	-1.410303119691867	3.716814412828057	-5.260147965967662	-6.686568372625319	2.3866826309207165	-3.9341491468829934	-1.0210288255610398	3.639372169353705E-5	0	0	0	1	1	1	0	0	0	1	1	0.5414218736124605	1.1889039572109927	-0.28901035956730464	-0.3071644095607356	0.06780199249077395	-0.42056120658591173	0.09767687377419014	-0.041369232681386606	-0.5577420344139176	-0.36107231628043646	-0.6377329582358706	0.04912076437560118	-0.6452488470177615	-2.331516504087095	1.3364835266130592	-1.9847395535199643	9.582934288144498	0	0	0	0	0.0	0.0	0.0	2.102292734975403	-1.410303119691867	3.716814412828057	0.0	0.0	0.0	-3.9341491468829934	-1.0210288255610398	0.0	0.0	0.0	0.0
2000000	-2250.98045440428	0.0	-2250.98045440428	-2133.452785689581	46.06003300334383	0.00341	8.727	0.469	11.807572420139351	29.58613111645487	6.938527170161086	8.838380329338547	11.123122389486042	5.9250660489007805	20.95630789715617	10.866675218164378	5.2082809277359114	13.86434272532871	3.9085428854264284	11.961454733555415	4.8712640151177397E-4	3.384548331814221E-10	0.0019935455693908494	7.37371510324996E-6	3.028144356469439E-7	1.775136005307105E-10	2.3736425058885294E-5	9.98676470605033E-5	0.0021674296967664855	3.6478121528977834E-11	4.4089597172645006E-7	0.9952201762822543	5	0	1.2129739741677439	4.368865828964128	1.8418337942070568	1.7408003240165464	-1.5341828774106026	3.7557135884485695	-2.7224233076024245	1.4405211556919526	8.20463928612785	-2.9369748201355224	-1.2942664097767436	9.120096087852338E-5	0	0	0	1	1	1	0	0	0	1	1	0.3401602226549183	1.2587248746502588	-0.19149130483957458	0.050522805683531145	0.2804452063135864	-0.3493889990631395	0.9138588604757744	0.25711995313588054	-0.47833098848697464	0.5007394391145976	-0.7654161925488594	0.35310854085017795	0.6684734223953359	0.9684907544015615	-0.6917620386335296	-2.422169991279981	8.402933184398703	0	0	0	0	0.0	0.0	0.0	1.7408003240165464	-1.5341828774106026	3.7557135884485695	0.0	0.0	0.0	-2.9369748201355224	-1.2942664097767436	0.0	0.0	0.0	0.0
2010000	-2252.474467864687	0.0	-2252.474467864687	-2136.8231169219443	46.06003300334383	0.00341	8.727	0.469	18.630065370160075	33.396453144840756	5.2110299198179275	8.186849239034224	8.889014990208775	7.296451064111533	9.479336981296349	8.457253673643551	5.610124416354212	7.914230972010279	5.911220901373239	9.042016499525102	2.5695436984099013E-4	8.724530349199123E-11	2.1662437020290913E-4	8.156831463693412E-7	2.618171138140253E-8	5.402747777051091E-12	7.322179428224663E-5	2.1134595964895748E-5	1.1384498765813346E-4	8.726147324169496E-12	8.672116099311592E-10	0.9993173770486072	5	1	-0.6352620114214692	4.789247590451646	4.720498433594433	1.1744918387273164	-1.5148428294490317	3.5876291638030917	-3.690016257747374	-3.800666244375972	1.2936660521071601	-3.5403971741912503	-0.945472008289602	8.226413772920875E-5	0	0	0	1	1	1	0	0	0	1	1	1.212416172028423	1.5097891861099286	-0.055963023579087244	0.2230705506106831	-0.01675189864951136	-0.1840549319827763	0.46388987524351666	0.010928132371353094	-0.7031799962032633	0.254665463843105	-0.6831677899359979	0.44597504378211883	-0.497592305023827	0.18067364988708584	-0.2702649305995717	-1.8839507815906686	7.412015912845903	0	0	1	0	0.0	0.0	0.0	1.1744918387273164	-1.5148428294490317	3.5876291638030917	0.0	0.0	0.0	-3.5403971741912503	-0.945472008289602	0.0	0.0	-0.2702649305995717	0.0
2020000	-2251.3442569257727	0.0	-2251.3442569257727	-2127.9849488517934	46.06003300334383	0.00341	8.727	0.469	11.695085418870915	36.48133413225712	8.951308156309496	7.86269034114403	13.989012532301082	5.357396678699268	22.698432206185295	3.771869832654487	7.556690870184704	8.25074429123578	5.5847339313996045	6.112677545036266	9.291081392695049E-5	6.785667319795569E-12	0.25375152888183156	1.6162781803752215E-7	8.962033092362107E-9	1.2417576252054042E-11	1.8503689938978739E-4	4.684894530317202E-6	1.5439228123814456E-4	2.2501162033008405E-11	6.182051410531769E-8	0.7458112137770136	6	1	2.9160596914598287	-1.2700599215432362	-7.097723152370948	2.021545164573194	-1.6813084213997476	3.761294758010132	-2.957858764540178	-0.4740263287981214	-5.059909089334721	-3.72563884078526	-1.5032670705084346	5.402344198496704E-5	0	1	0	1	1	1	0	0	0	1	1	0.055681545543425914	1.2703080240753915	-0.21319885118103943	-0.2964207741840915	0.36634728897919916	-0.6015482811744179	0.7384039539794086	-0.9651884863767233	-0.18866383624716443	-0.2658507044749123	-0.4823828051882363	-0.581411289677634	1.3471468829418234	-1.2682698992676602	0.07268214862071853	-3.2323994359888144	10.22972956696936	0	0	1	0	0.0	-1.2700599215432362	0.0	2.021545164573194	-1.6813084213997476	3.761294758010132	0.0	0.0	0.0	-3.72563884078526	-1.5032670705084346	0.0	0.0	0.07268214862071853	0.0
2030000	-2246.3488431402707	0.0	-2246.3488431402707	-2132.753034780527	46.06003300334383	0.00341	8.727	0.469	13.840228691354318	35.87157174857895	5.050430184326251	8.939002275643748	11.589499165959571	5.882946786966807	17.627844794377545	7.225103498808685	6.010550656599889	7.070681756830775	2.138765207022514	10.66196555540423	0.0018535922448018668	2.937661444379452E-14	0.08765046880248933	1.3553137557940851E-6	7.181414352832151E-9	2.9938353142663935E-10	1.8701863427737611E-6	9.440173179630134E-6	3.273289200828812E-4	4.451212815113525E-12	1.509238009275474E-6	0.91015442763606	5	0	0.46764761571392255	-1.5385112474025426	1.9656622341176289	1.5688356923414801	-1.8696911715261504	4.4028460140849015	4.064046069753794	4.4988881121252495	2.2210884795712986	-3.2046798533219096	-1.4268711689995812	3.462266225343745E-5	0	0	0	1	1	1	0	0	0	1	1	0.44067416562058115	1.3930398001241102	-0.5674318836998791	0.0035186723062300487	0.263194135443205	-0.4148475177534673	0.6825744340726452	-0.2093437493836891	-0.3933889406299357	-0.2309484035771651	-1.4266766519367573	0.17977747942690303	-0.8705250795249688	-0.19126514053953234	0.12625412091972602	1.0182385814823087	8.907604128182257	0	0	0	0	0.0	0.0	0.0	1.5688356923414801	-1.8696911715261504	4.4028460140849015	0.0	0.0	0.0	-3.2046798533219096	-1.4268711689995812	0.0	0.0	0.0	0.0
2040000	-2250.6088894222526	0.0	-2250.6088894222526	-2134.481607783062	46.06003300334383	0.00341	8.727	0.469	13.347306337230316	32.141014373052556	4.537502424439954	8.332015067108163	9.986664664536304	7.366812550367798	16.677304811486763	5.965302930624051	4.2898106260440345	4.833405089111687	3.2233621805107338	12.495720883038743	0.0021522227943558464	2.4236162495870522E-8	1.3839705998627507E-5	8.886750795329465E-5	6.070784492448263E-7	3.4170296033282297E-11	4.4724452834760337E-4	0.0010151483062516215	3.6426360358445605E-4	7.29999513568227E-10	3.3073640973459555E-9	0.9959177781673629	5	0	-3.8625178803897553	-5.8280749348943734	-3.9978514640070633	1.7112540081539327	-2.0126239055036264	3.3534156842348426	-2.9481435146623647	-7.537054093049322	1.7330031670308288	-3.150186541469815	-1.32123728343053	5.7051626936107595E-5	0	0	0	1	1	1	0	0	0	1	1	0.79104381181769	1.6698621407118521	-0.28789404627498744	0.31983455156175533	0.500979889322896	0.1967143426992149	1.0137780216520083	-0.01431094123595207	-0.34402819132533846	-0.22471957350632396	-0.6298458099343357	0.7251154761656353	-0.49219633012455744	1.0935574665316796	0.5360475573980232	-0.4665213914790745	6.051285810833933	0	0	0	0	0.0	0.0	0.0	1.7112540081539327	-2.0126239055036264	3.3534156842348426	0.0	0.0	0.0	-3.150186541469815	-1.32123728343053	0.0	0.0	0.0	0.0
2050000	-2251.391730926089	0.0	-2251.391730926089	-2133.1294782816544	46.06003300334383	0.00341	8.727	0.469	12.457273281997239	30.424466243427656	10.690782788677286	12.592063649677293	10.128955296877907	6.824200109922802	11.458349586413716	6.934263607796573	6.007168858391369	7.097016583546833	4.87431282470351	4.401377718587134	2.4985671679927704E-12	0.0032195106297831927	0.621591716849987	3.831825931134409E-9	2.4157344539531862E-12	1.4909476247178168E-6	0.0010411804694983701	0.0010051111193626117	7.468459036770593E-5	1.0308063203415015E-10	1.464413380739094E-9	0.373066299989142	6	0	3.846956652251274	-1.560334406696292	6.468292909125067	1.732586591953449	-1.4302369783972946	4.026271255428161	1.4022400533778199	-4.401926932791571	4.025951372948409	-4.076325959804549	-1.2405466352222114	6.579137003222012E-5	0	1	0	1	1	1	0	0	0	1	1	0.2574483159403797	1.150390759615289	0.10452561286257137	0.2682104106838089	0.05054184756577729	-0.3443812015582771	0.17386235001873968	-0.3283814725094932	-0.47190277000668024	-0.30518183951125694	-0.6808772002705571	-0.7829387259757705	-0.10929589027213654	-0.008634262028957784	-1.2937608278970572	-1.935455768268698	9.629741052198936	0	0	0	0	0.0	-1.560334406696292	0.0	1.732586591953449	-1.4302369783972946	4.026271255428161	0.0	0.0	0.0	-4.076325959804549	-1.2405466352222114	0.0	0.0	0.0	0.0
2060000	-2242.6194971014916	0.0	-2242.6194971014916	-2126.992953496432	46.06003300334383	0.00341	8.727	0.469	14.008468768020778	34.660818219594866	5.422443148023501	7.59486472861662	10.68705190664516	5.641880725117662	19.870147769717903	7.84978335781665	5.99934507538123	7.8065399687978285	4.821083035699334	9.566357901404354	1.1233828042677031E-4	1.3031630841077762E-11	3.9288753557171334E-5	5.233073875495273E-7	9.63973730055898E-9	6.413822460671426E-13	4.320917507029591E-5	8.864179626956425E-6	9.152141350838338E-5	5.531098303344266E-13	1.1091054963979925E-9	0.9997042441273539	5	0	0.4482349833839606	1.1710811373746226	7.420689434298482	2.0193149617829595	-1.6481887911523594	4.285032667681803	-2.57429583477321	3.9945090549539173	2.105248420184978	-3.7734987334705345	-1.151531716426167	2.6355593332104803E-5	0	0	0	1	1	1	0	0	0	1	1	-0.01697586923305536	0.8889719630726625	-0.9660914487589046	-0.6291656026588803	-0.2876050214439704	-0.9264204561400831	0.33258056539704905	-0.5961519942811532	-0.8649876187970986	-0.601676088039717	-1.0836393289390034	-0.39838536950219716	1.1513034047075081	-0.16181125968321178	0.935273105219018	0.18830250637711143	14.248304653664224	0	0	0	0	0.0	0.0	0.0	2.0193149617829595	-1.6481887911523594	4.285032667681803	0.0	0.0	0.0	-3.7734987334705345	-1.151531716426167	0.0	0.0	0.0	0.0
2070000	-2248.651665233877	0.0	-2248.651665233877	-2132.017098330733	46.06003300334383	0.00341	8.727	0.469	12.80867746730432	32.25687934737009	6.771013819471681	13.561528720713198	13.73722032289418	6.09165119913301	11.470069948301312	8.141705060388654	5.75090054395892	7.940667887268236	3.3783789145048657	9.868553366361354	5.6869039002213616E-5	2.6080834601704004E-10	0.08991904613376296	2.836408732639966E-7	3.616782211204857E-8	8.860150392033173E-11	4.211339001297833E-4	2.0808760950162936E-5	1.2206786559370108E-4	4.803919495431864E-10	1.79769054139132E-8	0.9094597356851585	6	0	-8.16501879988311	-1.2197634817951024	2.3315807544317577	1.647426411473069	-1.3534021794684776	2.8954307515781568	-2.2009947471104074	-0.7452912008533031	0.22687882982092167	-3.4042329147945902	-1.3093263392680612	1.1392102263906812E-4	0	1	0	1	1	1	0	0	0	1	1	0.06134555738726856	0.9849540226078682	-0.5761264835018067	0.11845970269091954	0.13133164987881868	-0.6818581331481596	-0.049036281490197696	-0.39177768602511787	-0.7394208520957742	-0.41677992247681767	-1.271381327631152	-0.199424037037231	-0.6872075427919966	-0.11413194400431792	-1.1177270254558198	0.5002278350145937	12.046537942537325	0	0	0	0	0.0	-1.2197634817951024	0.0	1.647426411473069	-1.3534021794684776	2.8954307515781568	0.0	0.0	0.0	-3.4042329147945902	-1.3093263392680612	0.0	0.0	0.0	0.0
2080000	-2244.9250971027773	0.0	-2244.9250971027773	-2126.9456999193603	46.06003300334383	0.00341	8.727	0.469	11.882600133298507	34.93452996763107	9.117306767143114	10.270207278903637	13.048119432806013	5.858231891715549	16.854354088683163	7.486194977960334	2.8185414446165318	7.689246341158436	6.715097763190134	6.534173933524437	1.1715197194626229E-4	9.604037097818148E-12	0.03788460502828805	2.4283864921974956E-7	3.1109716606890944E-9	2.1575036502024142E-12	8.724236740613881E-5	5.903896040574626E-6	1.1950972382657942E-5	1.033402193682519E-11	1.2030200625450604E-8	0.9618928877620193	6	0	-3.7253236540956336	-0.9318641819639631	2.90771491018936	1.870584620764966	-1.996879413461465	3.828772553259004	-3.1185519846072998	6.204810801598107	-4.25933723217597	-3.7015600701240583	-1.3363211713872052	4.2078654264314756E-5	0	1	0	1	1	1	0	0	0	1	1	-0.19406955790272523	0.884331023102022	-0.4589702644755273	-0.33989750764123855	-0.10050069570993704	-0.9012968812311578	0.15546431197857544	-0.6560840595056923	-1.6329251814032764	-0.6293219406649021	-0.7647863255332021	-0.7920987817422205	0.4677869262721005	-0.05633300818552284	0.475566162668109	0.9651466529897277	14.42762417407002	0	0	0	0	0.0	-0.9318641819639631	0.0	1.870584620764966	-1.996879413461465	3.828772553259004	0.0	0.0	0.0	-3.7015600701240583	-1.3363211713872052	0.0	0.0	0.0	0.0
