# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Feb 25 09:42:05 CST 2019 [seed=1551058923968]
# -beagle_SSE DTA_385_sample_tight_100m.xml
# keywords: skyline
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	alpha	default.clock.rate	location.clock.rate	default.meanRate	location.meanRate	location.includedPredictors	location.coefficientsTimesIndicators1	location.coefficientsTimesIndicators2	location.coefficientsTimesIndicators3	location.coefficientsTimesIndicators4	location.coefficientsTimesIndicators5	location.coefficientsTimesIndicators6	location.coefficientsTimesIndicators7	location.coefficientsTimesIndicators8	location.coefficientsTimesIndicators9	location.coefficientsTimesIndicators10	location.coefficientsTimesIndicators11	location.coefficientsTimesIndicators12	location.coefficientsTimesIndicators13	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	skyline
72300000	-50584.78462998495	-4515.306527652804	-46069.47810233214	46.22130083778461	1968.699247107421	1326.386906485281	97.10273412310855	62.413652863984645	79.83508278321123	195.75120844489197	156.11766680361671	92.24446169522277	131.2856040767285	113.89066310887797	95.23337596449896	23.71744872525085	115.0	11.0	6.0	56.0	27.0	61.0	32.0	13.0	2.0	61.0	8.65260554503209	0.4703946047476061	0.0036021631897245137	0.0182335588266711	0.0036021631897245176	0.018233558826671104	3.0	0.0	0.0	0.0	1.4937008784401191	-1.1138464090494369	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.3536364434549482	0.0	-45817.10542665834	0.0	0.0	-252.37267567380408	-2095.6543369394117
72320000	-50559.20539340219	-4506.810068130231	-46052.39532527196	46.21666280798819	1968.7038851372174	1314.0736869021528	108.86280806953467	195.04885719345407	227.01675689837532	133.36598539496882	269.92869967030214	101.79570994593163	87.94328345239832	92.25103153625493	95.45172697810797	27.437901727811454	112.0	24.0	19.0	26.0	20.0	57.0	37.0	21.0	9.0	59.0	8.639580858276418	0.4156653093739021	0.0033725078638534383	0.015565806947356677	0.0033725078638534418	0.015565806947356674	3.0	0.0	0.0	-0.06150401025994694	-0.0	-1.4179403101072197	0.0	-0.0	0.0	-0.0	-0.0	-0.0	1.0063054637417617	-0.0	-45791.83743886748	0.0	0.0	-260.55788640448327	-2092.6173313051677
72340000	-50558.11014870233	-4483.698569896832	-46074.4115788055	46.26195825562468	1968.6585896895808	1298.4852262725929	100.3026302721888	146.02065690776735	67.30724552365804	142.25530343478502	150.40993885131704	66.41319338851726	140.25312028213884	170.10440570400783	56.27008203269299	33.29845870064441	119.0	21.0	7.0	29.0	38.0	40.0	41.0	20.0	3.0	66.0	8.777010985797556	0.43262104146631364	0.0034196281351334635	0.01597075052038946	0.0034196281351334674	0.015970750520389463	2.0	0.0	-0.0	0.0	0.0	-1.0787534293308505	0.0	0.0	0.0	0.0	0.0	-0.0	0.4526702472512514	-0.0	-45813.55366714757	0.0	0.0	-260.857911657926	-2075.0604144141953
72360000	-50558.988153994724	-4508.364220689585	-46050.62393330514	47.340119988504135	1967.5804279567014	1320.4626078086833	100.13321631042552	134.54508974980257	77.5228229022648	170.50208000164304	92.89110442081774	127.96389392719227	98.30218565728279	105.69446710747299	24.649882872830414	24.772854970228583	104.0	30.0	18.0	43.0	37.0	30.0	32.0	29.0	7.0	54.0	8.646680163591837	0.4271359617002876	0.0033661673186227317	0.0259075488490635	0.0033661673186227313	0.025907548849063516	2.0	0.4776161194374873	-0.0	0.0	0.0	-0.7495161690029326	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-45802.64449771141	0.0	0.0	-247.97943559373275	-2088.2517863052713
72380000	-50563.43251700141	-4517.647053050156	-46045.78546395126	47.486544661069644	1967.4340032841358	1334.376170855401	81.55297576677971	75.10582281144615	153.71048923490335	161.32893814340733	130.9546005977416	134.70941455987725	99.70821872659465	85.40349775245664	29.832122306065738	29.363139316794488	91.0	33.0	15.0	45.0	52.0	38.0	30.0	19.0	9.0	52.0	8.846905293671464	0.43599443570848817	0.0032987413156027813	0.018531862284369212	0.0032987413156027874	0.018531862284369247	2.0	0.5905009062841887	0.0	0.0	-0.0	-0.7851917567247115	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-45783.643558947886	0.0	0.0	-262.1419050033757	-2101.4560628415393
72400000	-50565.42905012838	-4515.970518594023	-46049.45853153436	46.80581578543932	1968.1147321597662	1323.8785963472524	111.92445968780318	144.16787719538016	107.25767450223347	134.60429683093406	111.76755998266778	88.27652491697384	73.99228093445241	38.08865453730947	155.29602835623433	27.21545173500304	90.0	19.0	10.0	53.0	60.0	40.0	42.0	1.0	5.0	64.0	8.641365391831426	0.4120641423053811	0.0033281883699494298	0.021614534050352165	0.0033281883699494324	0.021614534050352154	3.0	0.39255242941673757	-0.0	-0.0	0.6365995741642909	-0.6863600071607404	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-45796.11429853096	0.0	0.0	-253.34423300339301	-2095.765038110988
72420000	-50585.06332790376	-4520.128455568761	-46064.934872335	45.98886527627031	1968.931682668935	1316.104577853078	91.60311106588806	84.4771120842768	137.210639113523	119.95726606674693	132.17004656610877	132.39618740587252	56.81264707853903	84.33267531157861	117.46547979043797	34.61994687352807	74.0	23.0	8.0	51.0	58.0	35.0	56.0	2.0	7.0	70.0	8.731111020748166	0.4264646491906012	0.003375980143799692	0.024452494123544128	0.0033759801437996907	0.024452494123544125	2.0	0.4292981672996207	0.0	-0.0	-0.0	-0.6411601122375659	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-45814.531741145445	0.0	0.0	-250.4031311895524	-2099.190060116422
72440000	-50573.484880430784	-4525.87707277693	-46047.607807653854	45.90144044320082	1969.0191075020048	1337.15764070821	122.77355015941123	129.1962183698429	133.0890305061077	102.24040028705595	139.7411760913598	107.46759713337443	121.75275776878351	101.6102989058143	107.58098182375483	40.67659185048967	51.0	45.0	12.0	61.0	36.0	30.0	56.0	11.0	15.0	67.0	9.099356455375748	0.4182219202982448	0.003253040582447494	0.023029381855033657	0.0032530405824474935	0.023029381855033674	2.0	0.4366568355625388	-0.0	-0.0	0.0	-0.4521204056753188	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-45792.62676500635	0.0	0.0	-254.98104264750262	-2108.353065945138
72460000	-50562.63564353145	-4503.542634772116	-46059.09300875934	46.77988091108647	1968.1406670341191	1306.3970668091454	101.94019827997003	95.94527126449177	101.71821001274859	128.00483256829648	175.62978526087383	108.19826696550909	94.66535240453662	66.00951079178162	132.41170698944222	31.793650137340872	69.0	30.0	22.0	60.0	34.0	25.0	41.0	25.0	15.0	63.0	8.629884256760512	0.4441440346566825	0.0032818969465726855	0.025080919890119933	0.003281896946572683	0.025080919890119926	1.0	-0.0	0.0	-0.0	-0.0	-0.977249446998337	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-45797.31217547273	0.0	0.0	-261.78083328660375	-2080.1926609476277
72480000	-50582.36447599169	-4495.215602134393	-46087.1488738573	46.54745797541379	1968.3730899697916	1305.5996238796388	86.45430739323363	89.39867414707098	173.2810077809363	157.9937052737434	145.30678531197407	78.04925122360564	100.0971371237671	67.49833400107113	111.71421231524045	30.308575532031618	62.0	24.0	4.0	71.0	54.0	34.0	42.0	16.0	14.0	63.0	8.221181121281164	0.42086314447389284	0.0034521422104284087	0.014813828204614172	0.003452142210428412	0.014813828204614193	2.0	0.4322401157181363	0.0	0.0	0.0	-0.9220211573486796	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-45827.237534312706	0.0	0.0	-259.911339544595	-2082.098422968433
72500000	-50562.761561641906	-4493.600218362941	-46069.16134327897	47.190144447487874	1967.7304034977176	1306.3897209800616	95.84789543223089	70.84143661888086	106.97295250606892	114.09573593565274	109.19434047310423	164.92517650630555	78.19115349128838	129.7315521690155	79.36390790815945	26.271000436043558	67.0	10.0	18.0	58.0	38.0	30.0	38.0	19.0	41.0	65.0	8.27216564667729	0.44991216153793984	0.00344664296812761	0.021593316559195358	0.003446642968127606	0.021593316559195355	2.0	0.4821468268726399	0.0	-0.0	0.0	-0.8980715043443306	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-45818.549574290664	0.0	0.0	-250.6117689882995	-2080.7997260605434
72520000	-50541.793623004305	-4491.715604657663	-46050.07801834664	46.83303586494286	1968.0875120802627	1296.076223496707	96.94920519018147	114.88571094277273	77.12742579700934	135.12401338921012	127.91617306990553	89.39004851427148	115.11510082106045	32.083148131607985	84.8084529436364	24.263290378629403	83.0	7.0	7.0	70.0	22.0	38.0	43.0	9.0	42.0	63.0	8.67503884857351	0.4200749702916568	0.0034216540260132667	0.022621841331802044	0.003421654026013265	0.02262184133180202	2.0	-0.0	0.0	0.0	1.345193940011657	-0.8019699744908816	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-45797.424643492806	0.0	0.0	-252.65337485383438	-2075.982640033873
72540000	-50538.89075886459	-4497.65804134586	-46041.23271751873	46.72856741878693	1968.1919805264185	1309.4088334223927	103.61384866007886	74.23153142615156	258.0928335357069	127.7957375189479	179.83510562326975	89.83252526342481	94.40716198529384	35.18682269970625	119.38010565384076	31.786525499192923	89.0	4.0	2.0	92.0	5.0	41.0	53.0	5.0	28.0	65.0	8.786382279857786	0.43230092918881574	0.003480597375791129	0.018591181455275486	0.003480597375791133	0.01859118145527549	2.0	0.593016606284117	-0.0	-0.0	0.0	-0.5167617455987729	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-45785.96861555838	0.0	0.0	-255.26410196035727	-2081.427286166882
72560000	-50565.95819666653	-4500.097050119736	-46065.86114654679	45.53677141465669	1969.3837765305489	1303.1158898476133	102.88227811277935	131.7466131090652	518.0000539788384	125.30485112514371	54.109167611570136	143.33834603418035	112.80438262746533	60.882551833472824	121.03320281752298	28.725810899444927	97.0	5.0	4.0	95.0	2.0	34.0	48.0	9.0	27.0	63.0	8.602798656312741	0.4439052741620954	0.00328421919616287	0.020609095068151683	0.0032842191961628617	0.020609095068151652	1.0	0.6431938032789338	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-45801.93897273867	0.0	0.0	-263.92217380811496	-2080.7647617452494
72580000	-50575.29583577665	-4484.60338237766	-46090.69245339899	46.604059212594606	1968.3164887326109	1292.7275151141623	84.71752096109752	99.05336224242704	97.0969375958992	125.7605583546953	47.15996382360214	67.30807347671696	111.68303563389053	40.84731332175959	74.71687915396853	30.71081172000167	99.0	6.0	21.0	81.0	13.0	31.0	34.0	8.0	33.0	58.0	8.482903434770584	0.4567335379252927	0.0037491883275799325	0.021588603500241513	0.0037491883275799246	0.021588603500241537	2.0	0.4777834216490749	-0.0	-0.0	0.0	-0.523742435331328	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-45837.271849349476	0.0	0.0	-253.4206040495126	-2070.69962110989
72600000	-50573.47939574428	-4491.485440506933	-46081.99395523735	45.926162365891145	1968.9943855793144	1301.6045056525054	100.01860978700111	71.188893374522	100.11447530694522	139.11506963224852	77.85585426809133	115.32085282255171	90.67030345799198	47.813162936129714	90.15563586789945	25.07238445457952	97.0	7.0	15.0	96.0	35.0	20.0	27.0	2.0	28.0	57.0	8.418537752753034	0.43035702269832166	0.003389135790760617	0.018269879903361878	0.003389135790760618	0.018269879903361867	2.0	0.43926390876817695	0.0	-0.0	1.1930208856097435	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-45819.73603471849	0.0	0.0	-262.25792051886134	-2080.3198574110725
72620000	-50575.33173221427	-4501.408178256542	-46073.92355395773	45.61641333684933	1969.3041346083562	1297.603547430013	92.26645772419548	355.1128164987246	153.24997729063617	132.82873470388415	100.06229728908723	125.92007545158575	101.59944664152401	54.594860421785775	88.98440423045382	30.278494195940908	101.0	4.0	6.0	92.0	28.0	24.0	18.0	17.0	27.0	67.0	8.35659403907416	0.42037202320111683	0.003345453427229229	0.020669657465048924	0.0033454534272292272	0.02066965746504891	2.0	0.46743350516264104	0.0	0.0	0.0	-0.6438524623470782	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-45818.60805989975	0.0	0.0	-255.31549405797423	-2077.0733246859886
72640000	-50552.98629940936	-4492.116230075464	-46060.87006933389	46.038508418382015	1968.8820395268235	1302.7470139729367	84.62383933601501	84.73151801051603	164.25268991376012	139.9073647835977	57.04337581688358	115.41321872027864	82.55100618616991	54.77994504010669	84.79622795377837	31.17970248533799	94.0	16.0	9.0	84.0	23.0	31.0	37.0	8.0	19.0	63.0	8.335448645531917	0.4262167148706253	0.003399076451926012	0.019315887029156136	0.0033990764519260114	0.019315887029156136	2.0	0.0	0.0	-0.0	1.4353881594070905	-0.8417827159037624	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-45796.49106625174	0.0	0.0	-264.3790030821508	-2078.1068985543116
72660000	-50584.327604714315	-4505.943125744513	-46078.384478969805	46.78805570886752	1968.132492236338	1315.7064806964434	85.0962131421406	124.87278601209722	366.62740493758446	135.0440480252875	115.45667180800817	108.50863289968784	80.41597045669532	116.10863635122101	94.8602832202401	29.759445525018517	86.0	20.0	6.0	93.0	34.0	34.0	32.0	11.0	6.0	62.0	8.8115560468513	0.43898529840957484	0.003379622108648181	0.025142351205090795	0.0033796221086481787	0.025142351205090802	1.0	0.0	-0.0	-0.0	-0.0	-1.3668127153961487	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-45816.026139793874	0.0	0.0	-262.3583391759337	-2084.573130481189
72680000	-50582.59712508456	-4504.2077940936515	-46078.38933099091	46.338660017882844	1968.5818879273227	1328.450883309167	89.48479589839926	143.48166017815655	96.5926818983792	148.45381463835082	81.16338098792751	172.42933733140927	65.13362164184097	133.4820432668282	49.39120986100646	28.23031901743334	79.0	30.0	3.0	95.0	39.0	16.0	42.0	19.0	12.0	49.0	8.904979733083957	0.44048833921412445	0.003368641796178372	0.019210842309827787	0.003368641796178369	0.019210842309827808	2.0	0.0	0.0	0.0	1.726205410233129	-0.8864103735778276	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-45815.51153708839	0.0	0.0	-262.87779390252336	-2091.7223971385743
72700000	-50585.27364518594	-4505.296622737738	-46079.9770224482	46.01868819165417	1968.9018597535514	1309.1890903962783	80.09837097343996	103.38384048718906	212.23602555662538	138.89584066025134	100.46985437443496	41.240243282327846	94.60230524550357	71.92510777459383	78.78101211357836	22.65576844930914	70.0	32.0	8.0	70.0	37.0	18.0	47.0	35.0	9.0	58.0	8.629555232332018	0.4661548088203629	0.0036586690397543867	0.02395756623769074	0.0036586690397543897	0.023957566237690756	1.0	-0.0	-0.0	-0.0	0.0	-1.0186082951348232	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-45814.61140071773	0.0	0.0	-265.36562173046764	-2083.6186888797547
72720000	-50578.59260835609	-4471.506030108246	-46107.08657824784	46.376645289852256	1968.5439026553533	1287.0386131287805	94.45549249418727	127.06845087448279	196.87222534644877	112.29081357813854	88.88379618788717	51.53400677550939	133.18752863231902	81.05100526293884	92.64481493468114	20.050648460471415	95.0	32.0	8.0	58.0	26.0	19.0	37.0	40.0	11.0	58.0	9.054978827124065	0.4599193397148944	0.003657163656610505	0.011729126177465693	0.0036571636566105122	0.011729126177465701	3.0	0.0	-0.0	-0.0	1.4432967992345347	-0.7978268450465655	0.0	0.0	-0.0	0.0	-0.5557533874003502	-0.0	-0.0	0.0	-45837.620465961525	0.0	0.0	-269.4661122863172	-2065.224755556501
72740000	-50541.5020431116	-4493.815585124226	-46047.68645798737	46.03095499199995	1968.8895929532055	1297.4511376090868	89.4511874667638	144.57073913289688	133.9426404051834	129.79428817037362	137.46618660503012	94.60183171317843	104.90247657727187	72.73827120142326	71.41372078646197	19.762587910107023	86.0	32.0	22.0	51.0	45.0	2.0	45.0	31.0	14.0	56.0	8.673557501709569	0.4453951743791124	0.0035955384756393757	0.01893662331895192	0.0035955384756393826	0.018936623318951934	2.0	0.36689790986319953	0.0	-0.0	0.0	-0.8449398488741241	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-45788.21784486946	0.0	0.0	-259.46861311791366	-2082.1588653225313
72760000	-50548.18675793194	-4491.992495437246	-46056.19426249469	45.7077313284021	1969.2128166168034	1299.3751081575247	80.40654426044769	127.99350686057099	151.57642038873712	134.7163583333126	88.24658152361579	60.24015582473282	105.61158347683025	87.9443558462552	24.15552881575859	22.994884914190788	92.0	34.0	39.0	58.0	31.0	6.0	37.0	26.0	7.0	54.0	8.71021259389388	0.43948677052959706	0.00355706989080853	0.022379467263828324	0.0035570698908085367	0.02237946726382836	2.0	0.3831076599851143	0.0	-0.0	0.0	-1.0791827785786412	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-45802.694519234574	0.0	0.0	-253.49974326011403	-2074.476935918191
72780000	-50540.36161039168	-4483.569949139213	-46056.791661252464	46.68561712972193	1968.2349308154835	1279.5213550817207	82.18462567043917	130.30883327473242	123.48757293565221	139.02883693022932	50.287441992411246	76.8319593966815	83.5732395440872	90.13593383529377	74.99746788919678	24.266837626793855	78.0	42.0	19.0	82.0	16.0	19.0	53.0	10.0	6.0	59.0	8.841426343615387	0.4496792846969867	0.003578798092919795	0.021422979154886935	0.003578798092919806	0.021422979154886973	2.0	0.0	0.0	-0.0	1.2075280637063472	-1.057412402615877	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-45797.005103378804	0.0	0.0	-259.78655787366347	-2069.883709756858
72800000	-50538.76633357945	-4473.648463454214	-46065.117870125236	46.20621413562621	1968.7143338095793	1282.716925367446	88.51550478690399	104.30856393960099	86.95866570609681	139.25042853089548	110.14649240536939	97.66692434883412	74.8648333009908	5.258373975790905	26.80533879587291	24.32515799700563	55.0	24.0	30.0	98.0	29.0	36.0	52.0	5.0	2.0	53.0	8.918544901597038	0.428317735017458	0.0035054295657266734	0.01877529145090558	0.003505429565726672	0.018775291450905607	2.0	-0.0	-0.0	0.0	1.5219257829990736	-0.7743919255893699	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-45801.612516498724	0.0	0.0	-263.5053536265091	-2065.6748951383634
72820000	-50558.75033602787	-4475.482045063679	-46083.268290964195	45.055817038820834	1969.8647309063847	1277.0282627860581	80.63927875215444	97.98131273309914	144.1303703712945	142.90528518411315	83.37798145457685	117.95798973933543	117.17015866286378	13.877448726428998	5.4342946566858785	22.439274968505146	57.0	28.0	30.0	96.0	40.0	28.0	41.0	13.0	2.0	49.0	8.915227395977965	0.44003839667258565	0.0035130833120840125	0.020058874207277456	0.0035130833120840086	0.02005887420727747	2.0	0.4709957887200258	-0.0	0.0	0.0	-0.6801354206317688	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-45825.66745458463	0.0	0.0	-257.6008363795646	-2063.1184645356398
72840000	-50556.486490999465	-4494.004783084541	-46062.48170791492	45.856410380542755	1969.0641375646628	1304.2092133720498	79.52210250201983	127.95613165644806	114.39496813553917	109.20139179335435	224.6496487086092	81.71496264677383	119.28180596839546	16.599009686517146	34.47283905956998	25.397738530774546	60.0	40.0	19.0	118.0	30.0	29.0	33.0	8.0	4.0	43.0	8.909718141195047	0.43765273463285803	0.0034626772735234027	0.019967468974289415	0.0034626772735234	0.01996746897428941	1.0	0.6283887047249824	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-45797.85410469644	0.0	0.0	-264.6276032184859	-2083.8522625222035
72860000	-50578.19544191973	-4493.024562527004	-46085.170879392725	45.64978471119625	1969.2707632340093	1282.8485278176934	72.94585752982725	94.63586475439234	40.221036936253626	127.15843974255456	130.54155629029717	105.02117045828113	70.91027933751735	5.948346338731433	13.188688187558107	20.743936681610098	54.0	45.0	6.0	133.0	30.0	33.0	34.0	2.0	4.0	43.0	8.697212887798306	0.4252661772169843	0.0035312514895701223	0.023097752636268305	0.0035312514895701236	0.023097752636268332	3.0	0.6722962006324076	-0.0	-0.0	0.0	-0.7234777816915821	0.0	0.0	0.0	0.0	-0.0	-0.44102260507572505	-0.0	0.0	-45836.02005098044	0.0	0.0	-249.15082841228366	-2073.830847077272
72880000	-50547.604738738555	-4472.42840019983	-46075.176338538724	45.967899772951355	1968.9526481722542	1286.6591254417103	94.09731985909498	92.47167839736466	190.8430459516918	114.69229939337717	65.2912049277287	83.24872881265429	70.74608426432391	6.582198306730443	8.143770899925078	27.09154435477389	56.0	49.0	20.0	129.0	37.0	13.0	27.0	3.0	4.0	46.0	8.400528626580261	0.4319853085806105	0.0034918932591096975	0.013954399493064304	0.0034918932591097027	0.01395439949306431	2.0	0.0	0.0	-0.0	-0.0	-1.6129606120358355	0.0	0.0	-0.0	-0.0	0.0	0.0	0.7274278887373914	0.0	-45808.04335275763	0.0	0.0	-267.13298578108936	-2071.979503473708
72900000	-50557.35040775302	-4495.1986889773425	-46062.15171877568	45.45521796216445	1969.465329983041	1290.313844317782	77.72361727931553	99.32069987793936	177.54661373644078	139.56389092879556	130.03077479340175	43.191813728979724	72.79843779450935	105.18618049283893	39.98662650436707	17.34881443127165	57.0	46.0	16.0	125.0	30.0	14.0	27.0	6.0	8.0	55.0	8.32629381277799	0.47455584842871507	0.0036705692414891002	0.021927209961127982	0.0036705692414891068	0.021927209961128024	2.0	0.49192373295049013	-0.0	0.0	0.0	-0.5130101330761594	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-45811.46146884476	0.0	0.0	-250.6902499309206	-2075.8683217536764
72920000	-50563.09105157123	-4478.8782750800365	-46084.21277649119	47.11562577831934	1967.8049221668862	1292.1606995906675	79.02423592425507	129.88639478531533	93.89964050038324	97.49399765710993	135.87545672020897	34.23975796401477	71.423768191857	130.9327538538524	99.63532403445166	29.234394016470983	65.0	26.0	32.0	137.0	15.0	16.0	13.0	7.0	6.0	67.0	9.510239266496399	0.4449418185050043	0.0036647301613850123	0.019224470131395853	0.003664730161385015	0.019224470131395895	2.0	-0.0	0.0	-0.0	0.7417635129609202	-1.0925718523030705	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-45822.72315693779	0.0	0.0	-261.4896195534015	-2061.5042334573627
72940000	-50548.880502698754	-4470.75412267512	-46078.126380023634	45.991113610618605	1968.9294343345869	1276.3715772237597	93.27591298427167	67.54529419584424	109.9118356494345	109.74514869228877	45.86040622160453	65.81841695474593	106.32566405908857	119.32626616864385	64.50689441268972	33.54312483497788	60.0	21.0	44.0	147.0	16.0	14.0	6.0	5.0	1.0	70.0	8.081682434635765	0.4376152625547843	0.0035193582519632925	0.014880987363421763	0.0035193582519632907	0.01488098736342174	2.0	0.3463216535464427	-0.0	0.0	-0.0	-0.8573218381417081	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-45816.16289062234	0.0	0.0	-261.96348940129496	-2067.6471247537684
72960000	-50566.07840374528	-4463.66664534741	-46102.41175839787	46.30896944354393	1968.6115785016616	1264.8999107765621	74.45763316837835	70.55439737873544	165.56314529438387	109.00473269088502	54.456548613474155	61.54736179686083	88.41379628041958	101.68302482003874	50.70467792943075	27.803009077124155	61.0	22.0	28.0	165.0	21.0	13.0	3.0	5.0	7.0	59.0	9.202036510028899	0.45499538852945526	0.003654383672845697	0.014045483187967807	0.0036543836728456978	0.014045483187967783	2.0	-0.0	0.0	-0.0	0.0	-1.3907662371051206	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.9538593631860912	0.0	-45839.09962739818	0.0	0.0	-263.3121309996902	-2057.208479225739
72980000	-50541.92238518309	-4461.428787029032	-46080.49359815406	45.56838086930767	1969.3521670758978	1251.5537483287249	98.38961139411722	291.84501298593136	83.00065458808649	115.31110167303015	48.944180865349324	69.91435420862554	37.000172551516634	33.9086632802325	14.792912822062437	22.42535236952432	63.0	3.0	38.0	173.0	26.0	17.0	12.0	6.0	8.0	38.0	9.004166763207452	0.44603279155524056	0.003697662275005127	0.01723484832683735	0.00369766227500513	0.017234848326837363	4.0	-0.0	0.0	-0.0	1.264998631304082	-0.7716443865281152	0.0	0.0	0.0	-0.0	-0.30453330674358187	-0.0	0.22647657536934518	-0.0	-45824.81199282182	0.0	0.0	-255.68160533224105	-2044.2536733678382
73000000	-50531.28461140165	-4453.047404033469	-46078.23720736818	45.91682235896557	1969.0037255862399	1253.1747964070391	82.41262656222891	134.41268408552645	97.82054951551693	99.86344552936302	89.49025883262412	43.140333963872244	5.322747164724741	4.114637330328246	28.075608179693653	26.718496393021024	63.0	10.0	49.0	166.0	32.0	11.0	9.0	4.0	3.0	37.0	8.470644338318147	0.4270624921836007	0.003578934743607945	0.022893713755596536	0.0035789347436079415	0.022893713755596536	2.0	0.0	0.0	0.0	1.2826176959775648	-0.7815073741093252	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-45825.89030514215	0.0	0.0	-252.34690222603143	-2041.8075115663332
73020000	-50553.75061621224	-4471.520023462877	-46082.23059274936	46.60177347640076	1968.3187744688048	1275.696832390778	95.20671737585712	70.03332607989044	116.9095355251015	114.39192813085269	77.80659304777096	55.00238360585428	25.575199961586044	22.54278655978009	27.016646627806132	24.93019771335516	68.0	2.0	36.0	172.0	45.0	5.0	13.0	5.0	3.0	35.0	8.71719156481414	0.46165320750504635	0.003618940767426011	0.016884943774890245	0.0036189407674260083	0.016884943774890238	2.0	0.42397423353076297	-0.0	0.0	0.0	-0.953919601406212	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-45819.62569219232	0.0	0.0	-262.6049005570371	-2065.967649873136
73040000	-50554.66967354167	-4486.812784375082	-46067.856889166585	47.04904766109197	1967.8715002841136	1302.2358420330208	100.2345815851417	43.31580088882022	171.9064405020793	106.22727259150466	64.28414037108271	30.220718379833254	17.264921828872364	51.97841235714867	83.1563128658109	21.533465976243512	73.0	7.0	37.0	150.0	63.0	2.0	14.0	5.0	3.0	30.0	8.916489429663201	0.41379149327220965	0.003563246155817909	0.019605109414951763	0.0035632461558179	0.019605109414951735	2.0	0.4844528160817204	-0.0	0.0	-0.0	-1.0035922924412328	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-45813.61939719863	0.0	0.0	-254.237491967954	-2070.7981683880535
73060000	-50535.43063090662	-4480.898389838076	-46054.53224106855	46.66890800190203	1968.2516399433034	1284.693628171874	86.48191260489212	78.16326210834343	152.90422348082402	128.47938440023486	74.45107990641323	29.65148492281114	13.80236115556107	39.38635739797945	76.46198134132399	23.906639192362594	74.0	20.0	31.0	148.0	52.0	10.0	7.0	3.0	7.0	32.0	8.6882889326509	0.4480853694828117	0.0036373314590502034	0.026555352531046385	0.0036373314590502	0.02655535253104633	2.0	0.481564551060907	-0.0	0.0	0.0	-0.9870534596594686	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-45808.376381276306	0.0	0.0	-246.15585979224196	-2062.243475427498
